BugID,FI,NI,SI,RI,CC,ElapsedTime,CI,OE,OW,Priority
140931,18,0,153,122,19,380.2519328703704,57,,0.0,5.0
140944,11,0,55,36,12,17.365983796296295,22,1752.0,7.0,2.0
140949,4,1,1,0,4,26.15587962962963,10,0.0,7.0,4.0
140990,0,0,3,1,3,1.7511689814814817,3,602.0,2.0,2.0
140994,0,0,3,2,3,2866.0427777777777,4,1063.0,3.0,2.0
141038,6,0,15,11,7,496.64314814814816,16,1798.0,2.0,2.0
141061,0,0,325,250,26,9.70746527777778,60,1790.0,10.0,5.0
141198,0,0,28,19,8,6018.208414351852,8,995.0,5.0,2.0
141210,2,0,1,1,3,195.42996527777777,2,672.0,1.0,2.0
141295,0,0,66,65,12,129.98381944444444,27,1146.0,8.0,5.0
141317,0,0,28,26,8,281.821875,10,272.0,11.0,2.0
141346,1,0,0,0,2,543.5416319444445,2,1186.0,2.0,2.0
141455,16,0,120,78,17,7.567719907407407,27,601.0,3.0,5.0
141641,112,21,120,98,23,7449.118645833333,59,1789.0,11.0,2.0
141734,0,0,15,14,6,28.28388888888889,17,5434.0,10.0,2.0
141784,0,0,28,22,8,145.13283564814816,14,75.0,4.0,2.0
141815,0,0,15,3,6,6592.810543981482,5,,0.0,2.0
141866,0,0,15,15,6,14.021261574074074,11,600.0,4.0,4.0
142004,18,1,36,17,11,4270.240092592592,15,652.0,0.0,2.0
142371,2,0,1,1,3,629.4296064814815,4,1185.0,3.0,2.0
142376,0,0,10,5,5,2692.579328703704,8,30.0,4.0,4.0
142377,0,0,3,3,3,2692.576076388889,3,1186.0,2.0,2.0
